StateAbbr,StateDesc,CityName,Low_Confidence_Limit,Data_Value,High_Confidence_Limit,PopulationCount
NY,New York,New York,10.7,11.8,12.9,2449
NY,New York,New York,7.7,8.5,9.6,8667
NY,New York,New York,11.7,12.8,13.9,3609
NY,New York,New York,10.4,11.7,13.0,4544
NY,New York,New York,13.3,14.8,16.3,2011
NY,New York,New York,8.4,9.0,9.9,2524
NY,New York,New York,17.3,19.8,22.2,5059
NY,New York,New York,12.3,13.4,14.5,4509
NY,New York,New York,10.6,11.6,12.7,4214
NY,New York,New York,9.2,10.2,11.2,3633
NY,New York,New York,7.4,8.0,8.8,5677
NY,New York,New York,8.8,10.0,11.4,1773
NY,New York,New York,13.5,14.4,15.4,4236
NY,New York,New York,10.9,12.5,14.0,6300
NY,New York,New York,11.8,13.4,15.3,3151
NY,New York,New York,13.6,15.2,16.8,3829
NY,New York,New York,12.7,14.1,15.7,6398
NY,New York,New York,8.8,10.0,11.3,1268
NY,New York,New York,8.7,9.6,10.5,1599
NY,New York,New York,9.3,10.1,10.9,4415
NY,New York,New York,10.9,11.9,13.0,2077
NY,New York,New York,15.8,17.5,19.1,3914
NY,New York,New York,17.6,19.0,20.5,4193
NY,New York,New York,8.9,9.6,10.5,2273
NY,New York,New York,10.8,12.0,13.4,1074
NY,New York,New York,8.0,8.9,9.8,2016
NY,New York,New York,11.0,12.1,13.2,3566
NY,New York,New York,13.3,15.1,16.9,14934
NY,New York,New York,11.6,12.4,13.1,3273
NY,New York,New York,9.6,10.6,11.5,1979
NY,New York,New York,12.1,13.2,14.5,2754
NY,New York,New York,8.9,10.1,11.2,2451
NY,New York,New York,11.2,12.7,14.1,2409
NY,New York,New York,13.0,14.4,15.8,4222
NY,New York,New York,10.1,11.8,13.7,3186
NY,New York,New York,18.0,19.8,21.5,3893
NY,New York,New York,10.2,11.4,13.0,2189
NY,New York,New York,13.3,14.8,16.3,1592
NY,New York,New York,10.1,11.2,12.4,1662
NY,New York,New York,15.9,17.0,18.0,6436
NY,New York,New York,14.0,14.7,15.3,2358
NY,New York,New York,7.0,7.7,8.6,84
NY,New York,New York,13.5,15.1,16.7,7317
NY,New York,New York,12.3,13.2,14.2,1480
NY,New York,New York,12.0,13.1,14.5,1831
NY,New York,New York,9.0,10.2,11.4,3178
NY,New York,New York,11.6,12.7,13.8,2811
NY,New York,New York,10.9,11.8,12.7,2788
NY,New York,New York,9.4,10.4,11.4,1673
NY,New York,New York,16.1,17.3,18.5,1880
NY,New York,New York,11.8,12.5,13.3,1647
NY,New York,New York,9.5,11.1,13.2,3920
NY,New York,New York,9.7,10.9,12.1,2918
NY,New York,New York,13.2,14.5,15.8,1555
NY,New York,New York,14.7,16.3,17.7,7564
NY,New York,New York,10.5,11.9,13.5,3920
NY,New York,New York,9.8,10.6,11.4,4630
NY,New York,New York,9.8,11.5,13.6,1488
NY,New York,New York,11.6,13.0,14.5,4259
NY,New York,New York,13.5,15.0,16.3,6734
NY,New York,New York,9.7,11.0,12.2,2444
NY,New York,New York,9.9,11.1,12.2,3633
NY,New York,New York,13.7,15.0,16.3,2532
NY,New York,New York,15.0,16.4,17.9,6793
NY,New York,New York,7.8,8.5,9.6,2618
NY,New York,New York,16.3,17.9,19.4,7980
NY,New York,New York,15.4,17.2,18.8,6182
NY,New York,New York,10.4,11.7,13.2,5764
NY,New York,New York,9.0,10.1,11.3,2846
NY,New York,New York,9.5,10.6,11.7,3928
NY,New York,New York,13.4,15.0,16.6,5253
NY,New York,New York,10.1,11.5,12.9,3927
NY,New York,New York,9.1,10.0,11.0,5879
NY,New York,New York,14.8,16.6,18.4,8304
NY,New York,New York,11.7,12.9,14.3,5899
NY,New York,New York,10.9,12.1,13.2,2950
NY,New York,New York,10.7,12.0,13.4,3319
NY,New York,New York,10.6,11.5,12.5,7039
NY,New York,New York,16.5,18.1,19.8,5279
NY,New York,New York,14.7,16.7,18.7,2054
NY,New York,New York,12.5,13.9,15.3,1465
NY,New York,New York,10.0,10.7,11.5,3897
NY,New York,New York,9.6,11.1,12.8,2289
NY,New York,New York,16.3,18.1,20.0,5325
NY,New York,New York,10.1,11.1,12.1,3021
NY,New York,New York,16.8,18.0,19.5,4325
NY,New York,New York,15.7,17.1,18.4,3068
NY,New York,New York,8.7,9.8,11.0,5518
NY,New York,New York,14.2,16.1,18.1,3499
NY,New York,New York,16.2,17.7,19.2,3216
NY,New York,New York,14.8,16.1,17.4,11367
NY,New York,New York,8.0,9.0,10.5,6338
NY,New York,New York,8.3,9.3,10.5,3015
NY,New York,New York,11.1,12.9,14.3,1731
NY,New York,New York,11.4,12.4,13.4,4929
NY,New York,New York,14.7,16.5,18.2,4923
NY,New York,New York,12.1,13.1,14.1,4065
NY,New York,New York,9.9,11.2,12.4,3857
NY,New York,New York,14.1,15.6,17.0,6984
NY,New York,New York,9.0,9.8,10.9,6038
NY,New York,New York,11.4,13.1,14.7,4169
NY,New York,New York,17.8,19.6,21.3,4475
NY,New York,New York,8.8,9.6,10.5,5811
NY,New York,New York,11.3,12.6,14.0,1956
NY,New York,New York,9.4,10.3,11.1,7216
NY,New York,New York,11.2,12.5,13.9,1750
NY,New York,New York,13.9,15.1,16.4,6928
NY,New York,New York,10.3,11.7,13.3,3841
NY,New York,New York,9.8,10.6,11.4,5539
NY,New York,New York,11.5,12.5,13.5,3683
NY,New York,New York,9.4,10.4,11.3,2736
NY,New York,New York,17.6,19.3,21.0,6456
NY,New York,New York,13.4,14.1,14.9,6478
NY,New York,New York,11.9,13.0,14.1,3729
NY,New York,New York,10.4,12.4,14.8,2550
NY,New York,New York,15.3,16.4,17.5,1907
NY,New York,New York,13.9,15.7,17.5,7527
NY,New York,New York,10.0,10.8,11.7,1810
NY,New York,New York,18.3,20.5,22.7,2756
NY,New York,New York,14.7,15.9,17.3,1535
NY,New York,New York,10.0,11.1,12.2,5224
NY,New York,New York,10.7,12.0,13.3,5433
NY,New York,New York,7.8,8.8,10.3,5377
NY,New York,New York,9.1,10.3,11.5,3997
NY,New York,New York,11.4,12.3,13.3,1903
NY,New York,New York,14.2,15.7,17.2,2998
NY,New York,New York,11.7,12.8,14.0,2510
NY,New York,New York,8.0,9.3,10.9,1892
NY,New York,New York,11.5,12.6,13.6,4265
NY,New York,New York,12.2,13.1,14.1,5369
NY,New York,New York,7.1,8.0,9.0,5052
NY,New York,New York,8.5,9.4,10.8,8871
NY,New York,New York,10.8,11.8,12.9,3425
NY,New York,New York,12.7,13.7,14.7,1123
NY,New York,New York,11.7,12.7,13.7,8726
NY,New York,New York,7.8,8.3,9.2,6743
NY,New York,New York,10.1,11.2,12.4,5949
NY,New York,New York,9.2,10.4,11.9,6202
NY,New York,New York,9.6,11.1,12.9,1530
NY,New York,New York,10.2,11.7,13.3,2557
NY,New York,New York,20.7,23.3,26.0,3694
NY,New York,New York,8.2,9.1,10.2,8974
NY,New York,New York,12.5,13.5,14.6,3028
NY,New York,New York,11.1,12.8,14.6,5557
NY,New York,New York,10.6,11.8,13.1,1706
NY,New York,New York,12.3,13.4,14.6,4244
NY,New York,New York,11.3,12.1,12.9,2638
NY,New York,New York,16.6,18.2,19.8,1003
NY,New York,New York,9.8,11.2,12.7,1579
NY,New York,New York,10.4,11.4,12.3,2166
NY,New York,New York,16.5,17.8,19.0,5334
NY,New York,New York,12.9,14.1,15.2,1866
NY,New York,New York,9.1,10.0,11.0,2082
NY,New York,New York,11.8,12.9,14.2,4382
NY,New York,New York,11.2,12.7,14.1,3784
NY,New York,New York,10.3,11.5,12.9,3597
NY,New York,New York,8.3,9.2,10.6,13749
NY,New York,New York,11.8,12.7,13.7,3254
NY,New York,New York,16.1,17.2,18.3,2127
NY,New York,New York,13.2,14.7,16.4,3142
NY,New York,New York,11.4,13.0,14.6,4853
NY,New York,New York,13.3,14.5,15.6,2523
NY,New York,New York,10.0,11.5,12.9,2092
NY,New York,New York,11.7,12.5,13.3,7277
NY,New York,New York,11.1,12.5,13.8,1755
NY,New York,New York,11.1,12.3,13.3,6372
NY,New York,New York,8.9,9.7,10.6,3936
NY,New York,New York,14.2,15.8,17.4,3006
NY,New York,New York,9.1,10.0,11.0,2102
NY,New York,New York,12.1,12.9,13.8,2506
NY,New York,New York,10.6,11.8,13.1,2405
NY,New York,New York,11.6,12.5,13.6,6496
NY,New York,New York,10.4,12.0,13.7,2492
NY,New York,New York,10.6,11.8,13.2,1830
NY,New York,New York,8.7,9.9,11.2,2306
NY,New York,New York,11.6,12.9,14.2,4741
NY,New York,New York,12.8,14.0,15.2,7855
NY,New York,New York,8.1,9.0,10.3,6040
NY,New York,New York,7.5,8.3,9.2,10820
NY,New York,New York,13.6,14.6,15.7,6129
NY,New York,New York,11.7,13.2,14.9,4607
NY,New York,New York,9.5,10.9,12.4,1586
NY,New York,New York,7.9,8.9,10.2,4536
NY,New York,New York,13.3,14.8,16.3,3770
NY,New York,New York,15.7,17.4,19.2,1077
NY,New York,New York,12.3,13.8,15.3,3814
NY,New York,New York,12.7,14.4,16.1,3753
NY,New York,New York,10.4,11.8,13.3,1657
NY,New York,New York,8.6,9.5,10.8,3828
NY,New York,New York,11.8,12.8,13.8,3138
NY,New York,New York,8.5,9.7,11.2,2500
NY,New York,New York,13.8,15.2,16.5,5622
NY,New York,New York,8.9,10.1,11.6,2257
NY,New York,New York,13.7,14.6,15.6,3500
NY,New York,New York,9.4,10.3,11.3,2128
NY,New York,New York,22.3,24.5,26.5,1648
NY,New York,New York,12.2,13.5,14.8,3487
NY,New York,New York,8.5,9.5,10.7,3474
NY,New York,New York,11.2,12.4,13.6,5308
NY,New York,New York,12.3,13.7,15.1,2782
NY,New York,New York,9.9,11.1,12.4,3037
NY,New York,New York,11.0,11.5,12.0,2153
NY,New York,New York,9.0,10.0,11.2,2929
NY,New York,New York,9.6,10.6,11.6,2303
NY,New York,New York,7.6,8.6,10.0,3604
NY,New York,New York,12.2,13.7,15.4,5161
NY,New York,New York,10.3,11.7,13.1,3223
NY,New York,New York,10.7,12.4,14.2,3848
NY,New York,New York,11.9,13.3,14.8,4551
NY,New York,New York,7.7,8.8,10.1,2359
NY,New York,New York,12.0,13.6,15.4,3139
NY,New York,New York,14.5,16.1,17.9,5248
NY,New York,New York,12.9,14.1,15.2,1387
NY,New York,New York,12.2,13.1,14.0,3069
NY,New York,New York,12.4,13.5,14.7,4591
NY,New York,New York,9.0,10.1,11.2,3679
NY,New York,New York,7.2,7.8,8.6,230
NY,New York,New York,14.5,15.6,16.9,3756
NY,New York,New York,13.3,14.3,15.3,1755
NY,New York,New York,15.5,17.6,19.6,6155
NY,New York,New York,14.4,15.9,17.5,3885
NY,New York,New York,16.0,17.9,19.8,3646
NY,New York,New York,13.3,14.3,15.3,4870
NY,New York,New York,11.8,12.8,13.7,5414
NY,New York,New York,11.1,12.3,13.7,2090
NY,New York,New York,12.4,13.7,15.2,2898
NY,New York,New York,10.4,11.5,12.5,3415
NY,New York,New York,8.6,9.6,10.7,1360
NY,New York,New York,17.3,18.9,20.4,5698
NY,New York,New York,7.8,8.4,9.3,2719
NY,New York,New York,9.8,10.8,12.0,764
NY,New York,New York,12.5,14.1,15.8,4284
NY,New York,New York,12.8,13.9,14.9,2244
NY,New York,New York,17.7,19.1,20.5,6023
NY,New York,New York,10.1,12.0,14.0,4400
NY,New York,New York,12.1,13.7,15.2,8977
NY,New York,New York,9.2,9.9,10.6,3313
NY,New York,New York,9.9,11.1,12.3,4179
NY,New York,New York,9.0,10.4,12.1,6573
NY,New York,New York,9.1,10.2,11.6,2540
NY,New York,New York,19.6,21.4,23.2,6461
NY,New York,New York,12.2,13.8,15.6,2282
NY,New York,New York,11.8,13.0,14.2,5301
NY,New York,New York,10.6,11.5,12.4,3178
NY,New York,New York,11.6,12.9,14.1,4250
NY,New York,New York,14.0,15.2,16.5,2741
NY,New York,New York,10.4,11.9,13.3,1532
NY,New York,New York,14.1,15.2,16.3,3386
NY,New York,New York,17.3,19.4,21.3,2795
NY,New York,New York,11.5,12.4,13.3,4101
NY,New York,New York,16.1,17.7,19.2,1754
NY,New York,New York,10.0,11.3,12.7,2635
NY,New York,New York,6.9,7.7,8.7,441
NY,New York,New York,13.6,14.9,16.2,4263
NY,New York,New York,8.6,9.4,10.2,5272
NY,New York,New York,15.1,16.6,18.3,3761
NY,New York,New York,9.7,10.6,11.5,6074
NY,New York,New York,12.4,13.5,14.6,3925
NY,New York,New York,12.5,14.0,15.4,4441
NY,New York,New York,14.2,15.7,17.4,512
NY,New York,New York,8.9,10.0,11.2,4598
NY,New York,New York,11.6,12.5,13.4,3154
NY,New York,New York,7.8,8.5,9.5,2755
NY,New York,New York,11.3,12.7,14.1,3946
NY,New York,New York,6.7,7.4,8.2,5437
NY,New York,New York,8.8,10.0,11.5,2549
NY,New York,New York,7.5,8.2,9.3,4135
NY,New York,New York,14.6,16.1,17.6,3389
NY,New York,New York,9.8,11.0,12.4,1643
NY,New York,New York,15.1,16.6,18.0,245
NY,New York,New York,10.5,12.0,13.3,7388
NY,New York,New York,10.2,11.8,13.4,1949
NY,New York,New York,15.3,16.4,17.5,5409
NY,New York,New York,16.1,17.6,19.0,2061
NY,New York,New York,11.9,13.0,14.2,6398
NY,New York,New York,13.8,14.7,15.6,4917
NY,New York,New York,10.6,11.8,13.0,2318
NY,New York,New York,12.2,13.6,14.9,4003
NY,New York,New York,13.5,14.9,16.4,2582
NY,New York,New York,14.1,16.2,18.2,2624
NY,New York,New York,10.4,11.2,12.0,2613
NY,New York,New York,12.1,13.0,13.9,6002
NY,New York,New York,17.9,19.5,21.1,5093
NY,New York,New York,11.5,13.0,14.5,3152
NY,New York,New York,10.4,11.6,13.0,2240
NY,New York,New York,13.3,15.0,16.8,4427
NY,New York,New York,17.0,18.1,19.3,4917
NY,New York,New York,12.0,13.1,14.3,2652
NY,New York,New York,9.2,10.4,11.8,8807
NY,New York,New York,13.9,14.5,15.2,3571
NY,New York,New York,10.5,11.7,13.0,6151
NY,New York,New York,15.7,17.7,19.6,3849
NY,New York,New York,10.4,11.3,12.2,4942
NY,New York,New York,9.0,10.1,11.6,2991
NY,New York,New York,7.5,8.3,9.6,4172
NY,New York,New York,11.3,12.7,14.1,3233
NY,New York,New York,11.7,13.2,14.7,3149
NY,New York,New York,13.2,14.3,15.5,3083
NY,New York,New York,10.7,12.0,13.5,2145
NY,New York,New York,11.7,12.9,14.1,1899
NY,New York,New York,10.2,11.6,13.1,6535
NY,New York,New York,8.3,9.2,10.2,7169
NY,New York,New York,12.0,13.4,14.9,2361
NY,New York,New York,14.2,15.9,17.6,3546
NY,New York,New York,15.8,17.3,19.0,5248
NY,New York,New York,16.1,17.8,19.4,3965
NY,New York,New York,7.7,8.7,9.7,6868
NY,New York,New York,11.5,12.6,13.9,2876
NY,New York,New York,8.2,9.0,10.8,3512
NY,New York,New York,10.0,11.3,12.6,1628
NY,New York,New York,8.6,9.8,11.2,1762
NY,New York,New York,13.2,14.4,15.6,2976
NY,New York,New York,8.6,9.5,10.7,4338
NY,New York,New York,13.9,15.3,16.7,1236
NY,New York,New York,10.4,11.3,12.3,3058
NY,New York,New York,8.2,9.0,10.0,731
NY,New York,New York,8.7,9.8,11.0,2505
NY,New York,New York,10.5,12.2,13.9,4299
NY,New York,New York,13.5,14.5,15.6,2117
NY,New York,New York,7.6,8.8,10.0,2276
NY,New York,New York,15.3,17.0,18.5,7752
NY,New York,New York,8.5,9.6,11.0,1959
NY,New York,New York,13.7,15.2,16.7,4383
NY,New York,New York,13.2,14.1,15.1,4064
NY,New York,New York,10.7,12.0,13.5,1411
NY,New York,New York,12.3,13.8,15.4,4093
NY,New York,New York,9.3,10.8,12.2,1889
NY,New York,New York,11.3,12.6,13.8,2575
NY,New York,New York,11.1,12.4,13.6,3048
NY,New York,New York,11.8,13.3,14.9,3946
NY,New York,New York,9.8,10.9,12.3,4231
NY,New York,New York,8.0,8.9,9.9,5860
NY,New York,New York,12.6,14.0,15.6,4376
NY,New York,New York,8.3,8.9,9.9,5966
NY,New York,New York,10.6,11.5,12.5,2383
NY,New York,New York,9.6,10.6,11.8,4232
NY,New York,New York,13.4,14.3,15.2,2539
NY,New York,New York,15.5,17.0,18.5,4176
NY,New York,New York,10.8,12.1,13.6,2481
NY,New York,New York,7.1,7.8,8.8,6270
NY,New York,New York,11.9,12.7,13.7,2530
NY,New York,New York,13.7,15.2,16.9,3250
NY,New York,New York,18.4,20.3,22.0,6558
NY,New York,New York,6.8,7.4,8.2,3971
NY,New York,New York,15.7,17.2,18.8,3053
NY,New York,New York,11.4,13.0,14.5,3927
NY,New York,New York,16.3,18.1,19.8,6427
NY,New York,New York,18.0,19.4,20.9,4305
NY,New York,New York,15.8,17.5,19.1,1197
NY,New York,New York,18.8,20.1,21.6,4351
NY,New York,New York,11.7,13.1,14.6,1476
NY,New York,New York,12.2,13.0,13.8,3064
NY,New York,New York,14.7,16.2,17.7,6652
NY,New York,New York,7.4,8.1,9.0,1401
NY,New York,New York,8.1,8.9,10.1,7883
NY,New York,New York,15.6,17.2,18.7,1946
NY,New York,New York,11.1,12.4,13.7,1592
NY,New York,New York,10.5,11.9,13.5,3363
NY,New York,New York,15.5,16.7,17.9,2754
NY,New York,New York,18.8,21.9,25.1,7027
NY,New York,New York,10.4,11.8,13.5,1657
NY,New York,New York,11.2,12.4,13.6,4589
NY,New York,New York,10.0,11.5,13.1,4249
NY,New York,New York,10.7,11.8,13.0,3442
NY,New York,New York,15.8,17.5,19.4,3273
NY,New York,New York,13.1,15.0,16.8,7917
NY,New York,New York,11.6,13.1,14.7,1217
NY,New York,New York,9.6,11.3,13.7,2778
NY,New York,New York,9.7,10.8,11.9,1697
NY,New York,New York,14.9,16.4,17.9,2543
NY,New York,New York,12.3,13.1,14.1,2751
NY,New York,New York,10.2,11.3,12.5,2582
NY,New York,New York,14.2,15.5,16.7,3149
NY,New York,New York,9.2,10.6,12.0,1574
NY,New York,New York,12.8,14.6,16.4,3660
NY,New York,New York,11.5,13.1,15.0,5628
NY,New York,New York,7.7,8.8,10.2,1372
NY,New York,New York,12.8,13.9,14.9,7316
NY,New York,New York,8.9,10.0,11.3,6370
NY,New York,New York,14.9,16.0,17.2,3583
NY,New York,New York,8.8,10.0,11.2,1510
NY,New York,New York,12.8,14.0,15.1,2880
NY,New York,New York,12.0,12.9,13.8,2571
NY,New York,New York,13.1,14.4,15.7,5027
NY,New York,New York,16.1,17.3,18.5,2608
NY,New York,New York,8.3,9.3,10.4,3911
NY,New York,New York,10.8,11.9,13.1,2197
NY,New York,New York,9.8,11.0,12.2,3804
NY,New York,New York,11.3,12.5,13.8,1597
NY,New York,New York,13.7,15.0,16.4,4085
NY,New York,New York,12.9,14.0,15.2,7942
NY,New York,New York,11.7,13.0,14.4,4160
NY,New York,New York,13.0,14.4,15.7,1781
NY,New York,New York,16.2,17.6,19.0,3306
NY,New York,New York,13.5,14.3,15.1,2684
NY,New York,New York,11.7,13.5,15.4,3864
NY,New York,New York,6.9,7.5,8.4,3744
NY,New York,New York,16.2,18.2,19.8,11091
NY,New York,New York,11.4,12.4,13.5,2811
NY,New York,New York,8.1,9.0,10.2,7066
NY,New York,New York,7.2,8.2,9.5,1304
NY,New York,New York,12.4,13.8,15.2,3549
NY,New York,New York,10.6,12.3,14.1,1852
NY,New York,New York,14.2,16.0,17.6,4464
NY,New York,New York,10.1,11.8,13.5,2701
NY,New York,New York,12.0,13.4,14.9,7074
NY,New York,New York,13.0,14.4,15.8,3772
NY,New York,New York,11.2,13.2,15.5,3122
NY,New York,New York,9.4,10.4,11.7,9293
NY,New York,New York,11.6,12.9,14.2,1551
NY,New York,New York,8.6,10.0,11.3,4079
NY,New York,New York,14.4,15.5,16.7,3555
NY,New York,New York,12.4,13.6,14.9,4525
NY,New York,New York,15.1,16.7,18.4,3580
NY,New York,New York,9.3,10.1,10.9,3550
NY,New York,New York,12.1,13.3,14.5,3666
NY,New York,New York,13.4,14.6,15.9,3967
NY,New York,New York,12.1,12.7,13.2,3135
NY,New York,New York,9.5,10.8,12.0,1234
NY,New York,New York,10.8,11.9,13.1,3717
NY,New York,New York,8.9,9.8,10.9,2559
NY,New York,New York,8.4,9.7,11.1,4508
NY,New York,New York,13.7,14.7,15.7,2991
NY,New York,New York,16.3,18.8,21.2,4693
NY,New York,New York,14.2,15.5,16.8,4241
NY,New York,New York,9.8,10.7,11.6,7485
NY,New York,New York,8.4,9.4,10.7,2357
NY,New York,New York,12.4,13.8,15.4,4213
NY,New York,New York,7.8,8.7,9.7,4481
NY,New York,New York,12.6,13.7,14.8,2131
NY,New York,New York,10.5,12.0,13.6,3620
NY,New York,New York,17.5,19.1,20.8,8731
NY,New York,New York,12.1,13.9,15.9,4450
NY,New York,New York,11.4,12.3,13.2,4180
NY,New York,New York,9.2,10.5,11.7,1793
NY,New York,New York,10.2,11.5,12.9,3425
NY,New York,New York,6.9,7.9,9.1,7351
NY,New York,New York,10.2,11.6,13.1,1537
NY,New York,New York,11.9,12.9,13.8,2929
NY,New York,New York,8.0,8.5,9.3,4479
NY,New York,New York,11.0,11.8,12.7,2319
NY,New York,New York,10.9,12.3,13.8,12575
NY,New York,New York,9.5,10.8,12.0,73
NY,New York,New York,14.6,16.4,18.1,8154
NY,New York,New York,13.7,15.1,16.5,9308
NY,New York,New York,8.2,9.1,10.0,2302
NY,New York,New York,11.4,12.5,13.6,2327
NY,New York,New York,11.1,12.2,13.5,4437
NY,New York,New York,12.7,14.6,16.4,7216
NY,New York,New York,13.8,14.8,15.9,6188
NY,New York,New York,13.1,14.4,15.7,1399
NY,New York,New York,14.1,14.8,15.7,3427
NY,New York,New York,8.3,9.1,10.1,15344
NY,New York,New York,14.0,15.8,17.4,3920
NY,New York,New York,10.8,11.6,12.4,1745
NY,New York,New York,17.6,19.2,20.8,4797
NY,New York,New York,11.4,12.4,13.4,1389
NY,New York,New York,13.3,14.1,14.9,3247
NY,New York,New York,12.4,13.9,15.6,7556
NY,New York,New York,17.4,19.1,20.6,5810
NY,New York,New York,10.2,11.7,13.2,1922
NY,New York,New York,13.5,14.6,15.9,5061
NY,New York,New York,10.3,11.4,12.4,5071
NY,New York,New York,15.4,16.9,18.3,4915
NY,New York,New York,14.3,15.7,17.0,2994
NY,New York,New York,12.0,12.8,13.7,6369
NY,New York,New York,13.0,14.3,15.7,1567
NY,New York,New York,15.8,17.9,19.8,5281
NY,New York,New York,10.7,11.9,13.1,1914
NY,New York,New York,12.1,13.3,14.5,3292
NY,New York,New York,9.4,10.3,11.2,4270
NY,New York,New York,13.2,14.3,15.5,2750
NY,New York,New York,8.8,9.7,10.8,3341
NY,New York,New York,13.8,14.7,15.7,6529
NY,New York,New York,14.0,15.9,17.8,1819
NY,New York,New York,13.1,14.3,15.5,3733
NY,New York,New York,10.7,12.0,13.3,4240
NY,New York,New York,10.2,11.4,12.7,3450
NY,New York,New York,10.4,12.4,14.7,2510
NY,New York,New York,10.4,11.3,12.1,1614
NY,New York,New York,8.7,9.8,11.4,3364
NY,New York,New York,12.4,13.5,14.7,5017
NY,New York,New York,13.4,14.7,16.3,2549
NY,New York,New York,10.9,12.0,13.0,6735
NY,New York,New York,16.6,17.6,18.7,2148
NY,New York,New York,8.2,8.9,10.0,6215
NY,New York,New York,9.6,10.6,11.6,10330
NY,New York,New York,18.2,19.8,21.4,4582
NY,New York,New York,14.4,16.2,18.0,6808
NY,New York,New York,11.6,12.8,14.0,3729
NY,New York,New York,6.7,7.5,8.4,1453
NY,New York,New York,14.7,15.9,17.2,2942
NY,New York,New York,14.0,15.4,17.0,1699
NY,New York,New York,16.8,19.8,22.7,3979
NY,New York,New York,10.2,11.4,12.7,4729
NY,New York,New York,8.5,9.5,11.0,73
NY,New York,New York,12.6,13.8,15.1,2708
NY,New York,New York,13.2,14.4,15.7,2223
NY,New York,New York,12.7,14.4,16.1,6405
NY,New York,New York,12.1,13.7,15.3,2619
NY,New York,New York,8.6,9.6,10.6,2975
NY,New York,New York,9.8,10.7,11.7,3944
NY,New York,New York,9.4,10.3,11.2,4990
NY,New York,New York,15.7,17.7,19.5,3794
NY,New York,New York,8.4,9.7,11.1,1440
NY,New York,New York,14.4,16.1,17.7,2656
NY,New York,New York,10.2,11.3,12.3,1032
NY,New York,New York,9.4,10.6,12.3,6208
NY,New York,New York,13.8,15.1,16.6,7642
NY,New York,New York,10.6,11.5,12.4,4963
NY,New York,New York,13.9,15.6,17.1,4080
NY,New York,New York,16.3,18.4,20.4,2506
NY,New York,New York,13.7,14.7,15.7,2265
NY,New York,New York,14.1,15.4,16.8,1917
NY,New York,New York,13.1,14.3,15.4,12330
NY,New York,New York,14.2,16.0,17.9,3784
NY,New York,New York,8.5,9.6,10.9,2472
NY,New York,New York,12.0,13.5,15.1,3608
NY,New York,New York,9.7,10.6,11.5,2974
NY,New York,New York,17.2,19.0,20.7,4380
NY,New York,New York,7.9,9.1,10.7,3301
NY,New York,New York,16.6,18.0,19.3,4593
NY,New York,New York,9.1,10.4,11.9,4247
NY,New York,New York,12.1,13.2,14.3,2145
NY,New York,New York,10.1,11.4,12.5,2374
NY,New York,New York,13.6,15.0,16.3,2267
NY,New York,New York,8.9,10.0,11.8,7476
NY,New York,New York,10.7,11.7,12.7,3322
NY,New York,New York,11.1,12.4,13.7,2931
