State_Name,State_ab,Median,Stdev,ALand,AWater
Pennsylvania,PA,300000,63628.9670590522,3913128.6666666665,5689.333333333333
Tennessee,TN,80758,40100.0315304619,2121249.5,0.0
Illinois,IL,94635,96951.6045051241,2679947.0,0.0
Tennessee,TN,300000,25638.370407822596,16108809.2,588248.6
Vermont,VT,87347,141130.765157358,9668715.333333334,107147.0
Texas,TX,71701,123045.642088454,3897640.0,0.0
Illinois,IL,124079,147069.823006985,13178266.0,0.0
North Carolina,NC,92831,85593.7163635255,3169688.3333333335,13891.333333333334
Colorado,CO,27916,52327.8016414564,652732.0,0.0
Tennessee,TN,166161,96723.21664425901,5299129.5,16142.5
Missouri,MO,71476,92902.006204744,8094482.0,25584.0
Washington,WA,80978,108709.46722954801,46712770.0,5486458.0
Oregon,OR,69112,99093.57039591939,1173814.0,453645.0
Wisconsin,WI,91961,104043.20699056699,20179477.0,2003505.0
Mississippi,MS,207179,187232.43934962898,36705500.5,3136109.0
Washington,WA,69401,69691.9972214116,1770204.0,0.0
Minnesota,MN,300000,12084.131233966002,3614202.0,158220.0
North Dakota,ND,100839,156684.906575958,2321922.0,0.0
Iowa,IA,73528,48671.71949199861,1719165.0,0.0
Georgia,GA,300000,85303.5465199529,2315561.75,9515.0
Minnesota,MN,141451,159510.458830772,4144396.5,1046875.5
Mississippi,MS,110821,171157.290043559,2509149.0,0.0
Missouri,MO,300000,62234.0845911488,1120275.5,131819.0
Kansas,KS,82076,77213.7042687999,1700090.0,0.0
Oklahoma,OK,101657,93182.60000639471,7466344.0,12095.666666666666
Alabama,AL,97954,135811.060857952,11875640.0,152689.0
North Carolina,NC,164089,70664.1318141511,7023830.5,32509.25
Iowa,IA,77574,46431.0120735513,3493109.3333333335,20112.0
Pennsylvania,PA,300000,96741.9158012863,909003.6666666666,0.0
Illinois,IL,95110,138592.995266601,5188831.0,0.0
Michigan,MI,79288,108573.84807399599,10536593.0,301671.0
Florida,FL,105001,163121.00000545802,16296895.5,2433113.0
Ohio,OH,96015,109348.614022892,460165.0,0.0
New Jersey,NJ,101294,118738.45888109,2289575.0,53394.0
Illinois,IL,77305,59935.780674427304,1024428.0,0.0
North Carolina,NC,70578,101653.153354469,9038485.0,0.0
West Virginia,WV,50302,56902.8359719827,3406586.0,2332.0
Wisconsin,WI,104800,128310.740300236,8343271.0,0.0
New York,NY,158455,173195.982464298,7879757.0,78917.0
New Jersey,NJ,126950,150480.787062294,8783046.0,36752.0
New York,NY,88485,83008.65265589849,1815524.5,0.0
North Carolina,NC,300000,8111.923927680409,9854720.166666666,25218.0
Kentucky,KY,300000,5107.515158647489,2363641.0,2580.0
Ohio,OH,78434,122242.428240445,24901291.0,0.0
Pennsylvania,PA,92831,77916.4473372446,1113298.0,0.0
Pennsylvania,PA,300000,45668.2351026815,6991982.0,39775.28571428572
Illinois,IL,85589,97173.1511485215,2930959.0,0.0
Maryland,MD,83041,74911.0391341529,2385470.0,0.0
California,CA,102443,130199.68062095401,9754372.0,9660.0
New York,NY,222020,202142.91956512,15536915.0,1085833.0
Illinois,IL,80244,63372.6133432294,980748.0,0.0
Indiana,IN,73081,79917.23056717361,431273.0,0.0
Pennsylvania,PA,76561,95168.3885330106,2056613.6666666667,126486.66666666667
Washington,WA,300000,58018.862798391296,12524950.25,352192.8333333333
Alabama,AL,241104,214445.986657355,33228843.0,62886.0
Tennessee,TN,66330,129959.088620561,8562489.0,0.0
Missouri,MO,116804,171920.379211539,10398330.0,80487.0
Idaho,ID,81494,116074.482528631,23096233.5,375048.0
Minnesota,MN,90767,105289.975974764,177468895.0,7221371.0
Pennsylvania,PA,148384,162032.762137817,20843237.5,204266.0
California,CA,256522,58397.9297397638,17727747.0,5072.0
New Mexico,NM,300000,13032.6672709949,4375803.0,0.0
New Jersey,NJ,245399,219472.724902858,10350633.0,117410.0
Pennsylvania,PA,253355,78750.3533743407,4018157.0,213894.0
Ohio,OH,61381,53748.977938513206,2545134.5,9522.0
Ohio,OH,77924,77147.19565154941,2446982.6666666665,0.0
Nevada,NV,228169,195717.58694658102,75931475.0,0.0
Texas,TX,79577,75685.6367395003,3845249.0,0.0
West Virginia,WV,261063,90894.17704430391,6366800.0,8671.0
Tennessee,TN,98689,131510.92011675402,10475428.0,39433.0
Utah,UT,78614,87800.9218351368,7589722.0,0.0
Maryland,MD,98758,76112.18500716469,645048.0,0.0
Kentucky,KY,53900,53188.03882131,7104490.0,27668.0
Missouri,MO,65309,66559.0482709933,10294920.0,0.0
Pennsylvania,PA,89959,110946.083026441,1358041.0,0.0
Virginia,VA,119166,95893.54662610349,14792772.0,152598.5
Tennessee,TN,108265,135402.519585065,64114860.0,829711.0
North Carolina,NC,62436,89746.9236414171,2030605.0,0.0
South Carolina,SC,187442,185244.51391520898,70703836.5,10007727.5
Georgia,GA,85956,91295.28835827259,25128364.0,519937.0
Washington,WA,95650,144795.338376695,2621177.0,7023858.0
Wisconsin,WI,300000,138413.93777954302,11841874.5,576759.0
Arkansas,AR,64864,81946.2564146883,19548338.0,474779.0
Oklahoma,OK,300000,142199.897649518,34971276.5,290462.5
Texas,TX,58458,62819.0165148449,8886170.0,0.0
Idaho,ID,83227,127082.094113444,2142949.0,0.0
West Virginia,WV,300000,57025.5398698263,1328903.0,17127.333333333332
New Jersey,NJ,172886,175060.85438073,9247345.0,58842.0
South Carolina,SC,73016,69887.4124225895,3640470.0,0.0
Kansas,KS,99487,96550.8404552463,11856577.0,53614.0
Indiana,IN,62073,64370.59996943019,311557.0,0.0
Texas,TX,89112,90808.55810047551,2474082.5,0.0
Illinois,IL,143508,158963.897951446,24731847.0,1013569.0
Alabama,AL,82818,82617.5164959445,5733183.0,3279.0
Kentucky,KY,45661,82770.1459942372,5810530.0,27622.0
Pennsylvania,PA,80954,113852.244501623,767376.0,85051.0
North Dakota,ND,300000,46216.1187966236,1612533.3333333333,4787.0
New York,NY,91697,111509.905774801,2267819.0,0.0
Ohio,OH,118682,137932.222720161,7144178.0,237551.0
Indiana,IN,148316,163450.544667928,19592169.0,189077.0
Texas,TX,70885,66245.2061858803,4086952.0,0.0
South Dakota,SD,63284,70170.4855963755,1630925.0,0.0
Nebraska,NE,84409,69211.14311475371,998798.3333333334,24431.0
Tennessee,TN,250000,71948.7824218617,53557786.333333336,137324.33333333334
Texas,TX,207710,88599.77580967061,10451480.0,317217.5
Iowa,IA,300000,46702.667607909105,1148311.0,0.0
Illinois,IL,86439,95921.1323149708,1140925.0,0.0
Pennsylvania,PA,180672,180952.9811767,95408933.0,17004.0
Idaho,ID,80165,35554.899006520696,307866.0,0.0
Wisconsin,WI,63181,60079.6825273922,4885785.5,170747.0
Michigan,MI,109920,93216.86558460731,20682637.0,8097420.5
Oklahoma,OK,28760,35588.2070087016,4034991.0,13891.0
Oklahoma,OK,101292,122106.96116990401,31044042.0,66541.0
Pennsylvania,PA,112652,89316.4942135434,4585862.0,0.0
Maryland,MD,170850,170556.44555188698,2776201.0,2408.0
South Carolina,SC,108293,84148.7240768343,35170417.666666664,659944.6666666666
Oregon,OR,85361,81258.0137798884,6478251.0,516.0
Connecticut,CT,167719,163490.902329337,3949194.0,1798053.0
Utah,UT,81423,75078.1473744235,2605979.0,0.0
New Jersey,NJ,254804,230265.151917048,7945487.0,13324.0
Florida,FL,300000,62994.639953930404,499352.0,0.0
Washington,WA,111921,141286.16588281302,10368845.0,3267637.0
Hawaii,HI,60042,41143.9191812735,3540339.0,0.0
Washington,WA,300000,84263.9492876441,1869412.0,0.0
Texas,TX,21953,50184.1915221703,4305860.0,12277.0
Puerto Rico,PR,300000,40304.1969620633,1005552.5,980.0
Alaska,AK,120943,129067.388204919,211213880.0,1710232.0
Pennsylvania,PA,91730,76306.8802949977,2541501.0,331.0
Massachusetts,MA,300000,186753.579657584,8715566.666666666,1254293.3333333333
Pennsylvania,PA,67467,61055.718360838895,4796259.0,2712.0
California,CA,300000,62564.214716614006,6088773.0,18348.0
Alaska,AK,31932,36833.4636985184,11419091.0,1595548.0
Illinois,IL,235891,211804.71450984103,100155901.0,1471160.0
New York,NY,244444,97289.3990769035,9877516.285714285,1770428.7142857143
Ohio,OH,300000,99198.8154125556,3667696.0,20427.0
Indiana,IN,98618,136228.3582497,11357957.0,0.0
Puerto Rico,PR,10618,90742.06782080699,852291.0,0.0
Rhode Island,RI,223797,198766.45580618302,9235412.0,856432.0
Washington,WA,78953,64329.038150857596,5884107.0,0.0
Iowa,IA,300000,42066.7059668612,7456465.0,671683.0
Tennessee,TN,300000,85013.0877802949,8678394.375,34038.875
New York,NY,90453,100522.273895892,1809749.0,0.0
Louisiana,LA,78044,62550.0814579646,7820738.0,56553.5
Mississippi,MS,84520,54483.7757538221,21530000.0,763563.5
Louisiana,LA,83709,133159.756263621,58869828.0,9557521.0
California,CA,82146,109190.725618856,18853103.0,4761839.0
New Jersey,NJ,101896,113348.863472258,2609229.0,1124150.0
Kansas,KS,136485,81846.6123532791,641977.0,0.0
Connecticut,CT,122229,145738.094121059,42219854.0,240894.0
Alaska,AK,10170,18655.3075390426,12407817.0,776749.0
Iowa,IA,73261,83068.3238423303,2900418.0,41929.0
New Mexico,NM,96239,8722.85973857687,8589922.0,25631.5
Ohio,OH,253514,71114.8141632155,4457403.5,4995840.0
Texas,TX,79049,59817.1905497975,21572672.0,100551.0
Missouri,MO,33861,35699.2378655019,6834252.0,0.0
Minnesota,MN,300000,92641.9154063072,4085975.5,1319438.0
Pennsylvania,PA,250000,154317.349601519,2954619.0,31256.333333333332
Washington,WA,86881,134086.05179569402,6083754.0,0.0
Nebraska,NE,300000,89857.82440910401,6900590.5,0.0
Wisconsin,WI,82953,102336.122072955,7222246.0,813999.0
North Dakota,ND,110353,56265.4817656503,802524.0,0.0
Texas,TX,300000,74858.4042866932,7279528.166666667,135752.16666666666
New York,NY,94213,155685.691111781,2484844.0,0.0
Texas,TX,115187,138181.938483562,5153502.0,15961.0
Wisconsin,WI,108951,121951.31593821,5986260.0,0.0
South Carolina,SC,89985,82926.1846688444,3282352.0,6952.0
Michigan,MI,94904,69603.155361097,18323905.5,1158325.0
Oregon,OR,270030,87768.4892003779,1930019.25,0.0
Nebraska,NE,250000,43239.448612351,537922.0,0.0
Wisconsin,WI,68318,68101.3632009648,7247459.0,263618.0
Wisconsin,WI,300000,141043.578166867,6251491.0,1252311.0
Nebraska,NE,87910,130624.79094585801,3778914.0,29508.0
Nebraska,NE,300000,7773.84860119658,984795.0,0.0
Alaska,AK,300000,69372.112380673,487216084.0,152450774.0
Ohio,OH,300000,82620.8408331181,4991239.333333333,99037.66666666667
Alaska,AK,300000,236649.84895553,2973999.0,22058.0
Kansas,KS,67086,92909.18739000779,3754417.0,137263.0
Illinois,IL,67786,81945.2045988464,3700633.0,0.0
Utah,UT,300000,95931.5526190223,2405241.75,5583.5
Wisconsin,WI,75076,53054.01524307,23120719.0,379446.3333333333
Kansas,KS,57126,31490.282963356898,1284240.0,16931.0
Utah,UT,75442,68641.7851069162,11827077.0,0.0
New Jersey,NJ,113189,141489.613410539,2321012.0,1056.0
Minnesota,MN,300000,55477.881007903496,3251286.0,0.0
Pennsylvania,PA,73480,87702.0777276229,2656346.0,0.0
Washington,WA,62573,57853.9477067753,496686.0,0.0
Pennsylvania,PA,87768,71171.9708761778,37809169.0,830618.0
Minnesota,MN,61271,43989.7939825324,4456174.0,0.0
Mississippi,MS,65244,117361.471626815,10427758.0,30070.0
Texas,TX,132780,158378.74966182,11844552.0,85187.0
California,CA,124890,85717.658869967,6942587.0,4821.0
Minnesota,MN,56980,50205.3415340919,2401062.0,215262.0
Ohio,OH,256402,231098.353403072,41772610.0,277204.0
Iowa,IA,63247,22188.120198649598,628819.0,0.0
Pennsylvania,PA,54821,49973.468189944804,241478.0,0.0
Wisconsin,WI,300000,60169.920041530095,8832269.0,0.0
Illinois,IL,93289,110336.127176221,4690099.0,0.0
Massachusetts,MA,82123,108313.844514207,51792301.0,10707139.0
Wisconsin,WI,135634,6745.845339739979,33265143.333333332,374907.3333333333
North Carolina,NC,300000,183363.401178748,13414429.0,1111913.5
Pennsylvania,PA,92066,157549.095608596,393851.0,0.0
Pennsylvania,PA,82744,93295.98574917599,2776899.5,36365.0
Texas,TX,80112,99644.44231963051,11547977.0,433217.4
Texas,TX,208388,196913.591731563,117170865.6,7302776.6
Pennsylvania,PA,114468,90831.897676733,9706684.5,891211.5
Alabama,AL,69988,93868.69422516279,20683051.0,35486.0
Missouri,MO,71843,58811.5622735718,1166904.5,4591.5
Texas,TX,102854,67501.306468921,5032598.0,175838.5
Ohio,OH,73371,69068.104087831,3793250.0,0.0
Virginia,VA,300000,98309.1977283754,5504303.875,104908.125
Pennsylvania,PA,74998,61014.3428803285,5024958.0,4467.0
Pennsylvania,PA,99083,60159.344192026394,2067610.3333333333,9078.666666666666
California,CA,29109,47071.152122894404,1174244.0,11429.0
New Jersey,NJ,128928,128104.950480716,10282195.0,141465.0
Michigan,MI,89055,66578.3773414831,2167261.0,11573.0
Pennsylvania,PA,88482,109612.712593815,441636.0,20966.0
Missouri,MO,62159,54051.920458617904,2014383.5,20099.5
New York,NY,300000,65508.7647520122,3215093.75,133348.5
Ohio,OH,88518,99603.6762930616,9253947.5,114381.5
Wisconsin,WI,82537,77923.4814368793,6494140.0,8855.0
Texas,TX,91838,60404.2890240662,2593785.0,0.0
Pennsylvania,PA,215208,198783.78328189,3292035.0,384991.0
New York,NY,300000,211690.290720175,1878505.5,0.0
Louisiana,LA,86963,115510.19711449301,28849595.0,293612.0
New Hampshire,NH,137289,148313.701731822,8875400.0,0.0
Tennessee,TN,300000,62228.3730106455,5154613.0,103484.0
Pennsylvania,PA,84406,107933.51346300199,10228151.0,667053.0
Ohio,OH,95148,124282.799799239,2290647.0,0.0
Illinois,IL,155648,163039.45450604698,41518880.0,60422.0
Ohio,OH,72563,106361.356219174,5044007.0,5824.0
Wisconsin,WI,123093,84411.9479992577,8019569.666666667,129229.66666666667
Michigan,MI,84218,118006.200153699,2095288.0,8351.0
Ohio,OH,74666,87329.4269179511,687741.0,0.0
Missouri,MO,107934,52524.924671826106,5030099.0,32513.0
Tennessee,TN,300000,89658.3361804036,16241206.8,249985.6
West Virginia,WV,84592,98420.52534608539,6922222.0,100944.0
West Virginia,WV,49656,58248.451544190095,572457.0,48641.0
Pennsylvania,PA,300000,63634.9974662776,1023061.5,36146.0
Pennsylvania,PA,161578,84917.9336850006,5253788.333333333,58668.0
Louisiana,LA,116221,156417.61417272,438799508.0,467299606.0
Pennsylvania,PA,102953,99850.7198976521,1591554.0,2827.0
New York,NY,143716,147682.733598279,14432600.0,101544.0
Pennsylvania,PA,131020,74482.0044258616,1424321.5,14754.25
Ohio,OH,80903,65787.94271432361,678529.0,0.0
California,CA,300000,50777.640272010496,7079120.5,21783.5
Idaho,ID,62992,92960.4813664587,1780845.0,0.0
Florida,FL,88178,79569.822378407,9668588.75,317137.25
Minnesota,MN,112588,129965.47424746,9950445.0,0.0
Colorado,CO,300000,63262.588321692696,2079349.0,0.0
Wisconsin,WI,93343,79290.6589552727,8163100.75,176954.25
Ohio,OH,87866,88198.1155704976,518743.0,0.0
Louisiana,LA,81560,41712.6510641833,5244786.0,2056696.0
North Dakota,ND,103429,79927.3077336064,5294629.5,14951.5
Iowa,IA,85354,99952.7121235933,2426057.0,0.0
Florida,FL,166658,171678.400392093,11597209.0,26531165.0
Pennsylvania,PA,113610,136429.809687212,5515887.0,30624.5
Alaska,AK,65195,9211.98039061976,84111105.0,5778496.0
Tennessee,TN,68262,138718.681019921,13598934.0,0.0
Minnesota,MN,113671,183413.833706125,3950411.0,7745.5
Ohio,OH,300000,69625.2176413563,1653156.3333333333,0.0
Texas,TX,59443,69753.0548141866,5717919.0,37594.0
Indiana,IN,75047,73567.8756303962,3822264.0,0.0
Pennsylvania,PA,91435,114526.088612946,2728639.0,95991.0
New York,NY,300000,164479.092636894,4568339.666666667,40166.0
New York,NY,74832,70721.199043322,3269913.5,3360.0
Ohio,OH,300000,73889.4492358062,13632019.5,396299.3333333333
Michigan,MI,71172,86392.4037074451,9878040.0,401308.0
Tennessee,TN,84502,97013.19937619401,12633956.0,0.0
South Carolina,SC,91831,94955.98431636901,43081413.25,682786.0
North Dakota,ND,79723,98502.5766154197,2711220.0,529.6666666666666
New York,NY,148682,162773.696193401,8896513.5,294928.75
Ohio,OH,59945,96703.6980375298,1508367.0,2258.0
California,CA,150419,173247.712551609,1221474.0,0.0
Wyoming,WY,230409,79017.6059808734,6307289.5,10046.25
Ohio,OH,65324,68424.1096253311,7361949.0,250518.0
Iowa,IA,61381,58291.235797794805,2710777.0,0.0
Vermont,VT,250000,74783.0251841682,7094546.0,218.0
New Hampshire,NH,300000,182525.11711983397,984324.0,0.0
Connecticut,CT,122587,146371.006301061,34034088.0,0.0
Oklahoma,OK,70745,87454.86582515259,3412330.0,0.0
North Carolina,NC,76847,85770.2563356157,1936636.0,0.0
Nebraska,NE,300000,55477.881007903496,1411795.0,0.0
Idaho,ID,7464,8940.95218174442,285185.0,0.0
Pennsylvania,PA,300000,83064.7613245937,8813692.785714285,553811.6428571428
Vermont,VT,82113,159667.884481593,486536.0,8916.0
Virginia,VA,99313,124868.26906651401,1798362.0,0.0
New Jersey,NJ,300000,92870.0773805458,11678109.7,76262.6
Ohio,OH,78227,112768.729665763,5975179.0,212343.0
North Carolina,NC,300000,99667.6091416776,14054779.0,19182.5
Pennsylvania,PA,232465,68792.1404534828,1984202.1666666667,1129.0
Pennsylvania,PA,71460,94058.1157042955,5746556.0,11207.0
Michigan,MI,73843,63009.787480007195,3903969.0,217154.0
Missouri,MO,132629,153125.468667007,1061831.0,105.0
Illinois,IL,75896,90704.0974285064,2768253.0,0.0
California,CA,300000,194771.461750047,3379839.0,0.0
Florida,FL,111530,142665.354490225,29627975.0,1236985.0
Kentucky,KY,81194,102366.972142565,35912650.0,183209.0
Oklahoma,OK,249935,221885.468415482,5082062.0,26585.0
Georgia,GA,68363,84123.3792275413,10265581.0,41899.0
Virginia,VA,76726,67773.7944378692,1254995.0,2624.0
California,CA,300000,83961.3749269581,12493114.333333334,0.0
Texas,TX,72670,64174.78381399321,9497335.0,0.0
Alaska,AK,300000,63279.4340462834,251129260.0,10430218.0
Alaska,AK,85640,71644.1460140414,159343722.5,3901.0
Alaska,AK,81846,65292.832177859906,342013584.0,1896277.0
Ohio,OH,70184,94654.184725131,18651057.0,229090.0
Indiana,IN,153127,171251.227539567,7121212.0,1655991.0
Nebraska,NE,52035,33896.513320495804,497832.5,0.0
Tennessee,TN,80424,112580.555548297,5922821.0,0.0
California,CA,300000,208361.642726492,4279723.0,0.0
Minnesota,MN,300000,183592.73671524398,14647622.5,9826761.5
Colorado,CO,211490,197552.463432426,10352181.0,23594.0
Texas,TX,45446,50436.532335418495,15441486.333333334,4543.0
Alaska,AK,74447,70204.1918186887,110147656.5,889272.5
Oklahoma,OK,95345,127221.586943249,33959359.0,573413.0
Texas,TX,87709,95709.7335829034,13480057.0,2850855.0
Missouri,MO,64411,90458.93099963901,3908505.0,102150.0
Arizona,AZ,57962,58383.43781321731,669218.0,0.0
Illinois,IL,101134,136265.040031512,6743202.666666667,844797.6666666666
Alaska,AK,57437,48232.4155646058,21268094.0,1509270.0
Louisiana,LA,158129,172378.125202262,16728001.666666666,1264057.6666666667
Texas,TX,89733,103869.200707774,1288133.0,0.0
Virginia,VA,300000,128348.763608881,46603941.333333336,37232377.333333336
Illinois,IL,133365,152881.631058015,29294269.5,116340.0
Oklahoma,OK,300000,47237.4071050042,118107004.25,6905800.25
Georgia,GA,64643,71912.72453134491,7974315.0,144668.0
Texas,TX,300000,48380.6707271343,12495998.0,269221.5
Maine,ME,115074,140034.725681403,27468369.0,1192337.0
Illinois,IL,300000,8111.923927680409,3179746.0,72648.0
South Carolina,SC,60159,16378.577821179299,2034045.0,0.0
Michigan,MI,79822,98309.5024399082,27049089.5,345994.0
New Jersey,NJ,137895,153752.27016798698,6434383.0,117804.0
South Carolina,SC,101551,63663.5010985863,29055363.5,607395.5
Illinois,IL,135919,156394.250644191,18802448.0,588671.0
Ohio,OH,104837,93153.6589641,1310365.0,14956.0
New York,NY,186411,184419.656105337,6786405.0,0.0
Washington,WA,300000,79569.5084033264,7561651.666666667,125237.66666666667
New Jersey,NJ,106464,139810.166194971,3136886.0,301405.0
Minnesota,MN,102524,105638.246667539,71949284.5,720238.0
Massachusetts,MA,108297,93997.5096184847,3821553.0,0.0
Ohio,OH,102367,144865.950955015,16576050.0,0.0
Mississippi,MS,61265,50980.8272581345,815870.0,0.0
South Carolina,SC,111350,136166.84032259698,190807625.0,8969264.0
New York,NY,57833,61662.0124213042,4553783.0,150934.0
Pennsylvania,PA,85401,108371.49980912801,3374513.0,0.0
Iowa,IA,89388,98846.1263831839,907215.6666666666,0.0
Massachusetts,MA,176316,175932.583930789,9811175.0,11432861.5
Wisconsin,WI,78647,79591.25447564639,5503372.0,58017.0
Florida,FL,84711,61999.6908083007,4974271.0,703870.6666666666
Connecticut,CT,153096,164079.116822388,53974696.0,714453.0
New Hampshire,NH,300000,78471.1780539774,7886332.0,1100826.0
California,CA,75418,98084.891291074,22857938.0,0.0
Pennsylvania,PA,88301,62744.224409853,1345523.0,0.0
Ohio,OH,110868,150158.235288363,3848687.0,2514215.0
