,city,state_id,state_name,population,density
666,Pittsburg,CA,California,72588,1588
667,New Britain,CT,Connecticut,72495,2095
668,Morgantown,WV,West Virginia,72458,1181
669,Mansfield,TX,Texas,72419,762
670,Hammond,LA,Louisiana,72413,589
671,Dothan,AL,Alabama,72396,296
672,Harrisonburg,VA,Virginia,72386,1180
673,Wenatchee,WA,Washington,72350,1312
674,Waukesha,WI,Wisconsin,72299,1093
675,Pawtucket,RI,Rhode Island,72117,3212
676,Redmond,WA,Washington,71929,1676
677,Lauderhill,FL,Florida,71868,3256
678,Sumter,SC,South Carolina,71518,469
679,Redlands,CA,California,71513,770
680,Daphne,AL,Alabama,71484,603
681,Mount Vernon,WA,Washington,71422,1130
682,Weston,FL,Florida,71166,1117
683,St. Charles,MO,Missouri,71028,1104
684,Janesville,WI,Wisconsin,70755,732
685,Sherman,TX,Texas,70704,372
686,North Richland Hills,TX,Texas,70670,1505
687,Broomfield,CO,Colorado,70465,824
688,El Paso de Robles,CA,California,70248,632
689,Bristol,TN,Tennessee,70243,318
690,Wilmington,DE,Delaware,70166,2484
691,Casas Adobes,AZ,Arizona,70166,1016
692,Walnut Creek,CA,California,70166,1371
693,Poinciana,FL,Florida,69955,375
694,Lynwood,CA,California,69887,5575
695,Glen Burnie,MD,Maryland,69872,1557
696,Lehi,UT,Utah,69724,960
697,Passaic,NJ,New Jersey,69703,8590
698,Homestead,FL,Florida,69523,1779
699,West Bend,WI,Wisconsin,69504,804
700,Delray Beach,FL,Florida,69451,1685
701,Sheboygan,WI,Wisconsin,69393,1184
702,Lake Elsinore,CA,California,69283,699
703,Daytona Beach,FL,Florida,69186,406
704,Los Lunas,NM,New Mexico,69020,331
705,Lima,OH,Ohio,68878,1045
706,Decatur,AL,Alabama,68867,388
707,Rocklin,CA,California,68823,1341
708,Rogers,AR,Arkansas,68669,685
709,Castle Rock,CO,Colorado,68484,771
710,Hanover,PA,Pennsylvania,68165,1641
711,Bossier City,LA,Louisiana,68159,605
712,Dubuque,IA,Iowa,68109,729
713,Rockville,MD,Maryland,68079,1933
714,Victoria,TX,Texas,68078,694
715,Saratoga Springs,NY,New York,68028,388
716,Guaynabo,PR,Puerto Rico,68024,2180
717,Gaithersburg,MD,Maryland,67985,2543
718,Union City,NJ,New Jersey,67982,20394
719,Ames,IA,Iowa,67910,935
720,West Des Moines,IA,Iowa,67899,556
721,South San Francisco,CA,California,67789,2837
722,Yorba Linda,CA,California,67644,1316
723,Casper,WY,Wyoming,67598,843
724,Palatine,IL,Illinois,67482,1916
725,Corvallis,OR,Oregon,67467,1592
726,Ankeny,IA,Iowa,67355,862
727,Mount Vernon,NY,New York,67345,5930
728,Rowlett,TX,Texas,67339,1244
729,Lakeville,MN,Minnesota,67317,715
730,Alpharetta,GA,Georgia,67213,964
731,Longview,WA,Washington,67081,1000
732,DeKalb,IL,Illinois,66959,1025
733,Petaluma,CA,California,66929,1620
734,Redondo Beach,CA,California,66749,4158
735,Tamarac,FL,Florida,66721,2207
736,Laguna Niguel,CA,California,66385,1738
737,Eagan,MN,Minnesota,66372,821
738,Kenner,LA,Louisiana,66340,1721
739,Bay City,MI,Michigan,66107,1242
740,North Little Rock,AR,Arkansas,65903,486
741,Sammamish,WA,Washington,65892,1245
742,Shawnee,KS,Kansas,65807,605
743,Jupiter,FL,Florida,65791,1174
744,Doral,FL,Florida,65741,1836
745,Florence-Graham,CA,California,65716,7230
746,Carbondale,IL,Illinois,65671,556
747,Blaine,MN,Minnesota,65607,769
748,Weirton,WV,West Virginia,65578,390
749,Tulare,CA,California,65496,1241
750,Wellington,FL,Florida,65398,561
751,Pflugerville,TX,Texas,65380,1013
752,Palo Alto,CA,California,65364,1058
753,Schenectady,NY,New York,65273,2335
754,Great Falls,MT,Montana,65131,982
755,Michigan City,IN,Indiana,65058,608
756,Bayonne,NJ,New Jersey,64897,4304
757,Eden Prairie,MN,Minnesota,64893,770
758,Port Orange,FL,Florida,64842,933
759,Dublin,CA,California,64826,1643
760,Grand Forks,ND,North Dakota,64748,784
761,Noblesville,IN,Indiana,64668,726
762,San Clemente,CA,California,64558,1358
763,Brentwood,CA,California,64474,1675
764,Carmichael,CA,California,64454,1850
765,East Orange,NJ,New Jersey,64367,6327
766,Eastvale,CA,California,64157,1954
767,Chapel Hill,NC,North Carolina,64051,1148
768,Rocky Mount,NC,North Carolina,64018,471
769,Haverhill,MA,Massachusetts,64014,748
770,Beloit,WI,Wisconsin,63762,822
771,Glens Falls,NY,New York,63499,1430
772,Brentwood,NY,New York,63399,2232
773,Fairbanks,AK,Alaska,63245,375
774,Springfield,OR,Oregon,63230,1541
775,Bethesda,MD,Maryland,63195,1839
776,Johnstown,PA,Pennsylvania,63141,1257
777,Dundalk,MD,Maryland,63015,1861
778,Castro Valley,CA,California,63013,1466
779,Coon Rapids,MN,Minnesota,62998,1075
780,Elmira,NY,New York,62989,1440
781,Mankato,MN,Minnesota,62889,868
782,Albany,OR,Oregon,62880,1218
783,North Miami,FL,Florida,62822,2877
784,Encinitas,CA,California,62709,1270
785,Skokie,IL,Illinois,62700,2405
786,Leander,TX,Texas,62608,644
787,Parkersburg,WV,West Virginia,62566,961
788,Waltham,MA,Massachusetts,62495,1893
789,Port Charlotte,FL,Florida,62327,844
790,Palm Harbor,FL,Florida,62310,1387
791,San Luis Obispo,CA,California,62290,1374
792,Sebring,FL,Florida,62250,404
793,Council Bluffs,IA,Iowa,62166,559
794,Hamilton,OH,Ohio,62082,1117
795,Moore,OK,Oklahoma,62055,1094
796,Pico Rivera,CA,California,62027,2887
797,Casa Grande,AZ,Arizona,61966,204
798,Monessen,PA,Pennsylvania,61960,967
799,Montebello,CA,California,61954,2870
800,Rome,GA,Georgia,61537,449
801,The Hammocks,FL,Florida,61516,3010
802,Millcreek,UT,Utah,61450,1859
803,Sanford,FL,Florida,61448,1015
804,National City,CA,California,61394,3250
805,Mayagüez,PR,Puerto Rico,61361,1129
806,Burnsville,MN,Minnesota,61339,953
807,Coconut Creek,FL,Florida,61248,2117
808,Morristown,TN,Tennessee,61171,426
809,Reston,VA,Virginia,61147,1540
810,Lakewood,WA,Washington,61037,1381
811,Spring,TX,Texas,60976,1047
812,Gadsden,AL,Alabama,60944,362
813,Taylor,MI,Michigan,60922,996
814,Novi,MI,Michigan,60896,777
815,Marietta,GA,Georgia,60867,1004
816,Hot Springs,AR,Arkansas,60767,400
817,Woodland,CA,California,60598,1527
818,Fountainebleau,FL,Florida,60547,5854
819,La Habra,CA,California,60513,3177
820,Malden,MA,Massachusetts,60470,4628
821,South Whittier,CA,California,60357,4366
822,Commerce City,CO,Colorado,60336,652
823,South Hill,WA,Washington,60172,1265
824,Bristol,CT,Connecticut,59947,876
825,Columbus,IN,Indiana,59897,660
826,West Allis,WI,Wisconsin,59890,2031
827,Taylorsville,UT,Utah,59805,2128
828,Bangor,ME,Maine,59772,363
829,Monterey Park,CA,California,59669,3002
830,Greenwood,IN,Indiana,59458,822
831,Bartlett,TN,Tennessee,59440,710
832,Bradenton,FL,Florida,59439,1596
833,Pontiac,MI,Michigan,59438,1154
834,Staunton,VA,Virginia,59433,483
835,Meriden,CT,Connecticut,59395,963
836,Gardena,CA,California,59329,3929
837,Apex,NC,North Carolina,59300,1100
838,Royal Oak,MI,Michigan,59277,1940
839,Cupertino,CA,California,59276,2023
840,La Mesa,CA,California,59249,2515
841,Benton Harbor,MI,Michigan,59216,858
842,St. Clair Shores,MI,Michigan,58984,1949
843,Des Plaines,IL,Illinois,58899,1598
844,Lewiston,ME,Maine,58802,409
845,Margate,FL,Florida,58796,2591
846,Midland,MI,Michigan,58787,468
847,Carson City,NV,Nevada,58756,149
848,Bowie,MD,Maryland,58643,1144
849,Middletown,NY,New York,58592,2048
850,Caldwell,ID,Idaho,58481,998
851,San Rafael,CA,California,58440,1361
852,Richland,WA,Washington,58225,573
853,St. Peters,MO,Missouri,58212,1003
854,Wesley Chapel,FL,Florida,58208,511
855,Hendersonville,TN,Tennessee,58113,714
856,White Plains,NY,New York,58109,2291
857,Huntersville,NC,North Carolina,58098,550
858,Santee,CA,California,58081,1355
859,Jefferson City,MO,Missouri,58025,457
860,Beckley,WV,West Virginia,57942,647
861,Arcadia,CA,California,57939,2047
862,Titusville,FL,Florida,57891,615
863,Cartersville,GA,Georgia,57873,289
864,Walla Walla,WA,Washington,57860,926
865,Orland Park,IL,Illinois,57857,1014
866,Towson,MD,Maryland,57817,1577
867,Weymouth,MA,Massachusetts,57746,1329
868,Parker,CO,Colorado,57706,1003
869,Palm Beach Gardens,FL,Florida,57704,379
870,Bozeman,MT,Montana,57695,945
871,East Stroudsburg,PA,Pennsylvania,57577,1416
872,Huntington Park,CA,California,57509,7370
873,Taunton,MA,Massachusetts,57464,475
874,Midwest City,OK,Oklahoma,57407,907
875,Medford,MA,Massachusetts,57341,2733
876,Goldsboro,NC,North Carolina,57278,462
877,Euless,TX,Texas,57197,1368
878,Manhattan,KS,Kansas,57046,1062
879,Shoreline,WA,Washington,57027,1892
880,Lake Havasu City,AZ,Arizona,56820,465
881,Smyrna,GA,Georgia,56666,1406
882,Cape Girardeau,MO,Missouri,56551,538
883,Tamiami,FL,Florida,56225,3080
884,Kendale Lakes,FL,Florida,56182,2686
885,Grants Pass,OR,Oregon,55837,1279
886,Blue Springs,MO,Missouri,55829,961
887,Southaven,MS,Mississippi,55780,521
888,Tinley Park,IL,Illinois,55773,1336
889,Diamond Bar,CA,California,55720,1446
890,Pittsfield,MA,Massachusetts,55697,402
891,Eagle Pass,TX,Texas,55686,1216
892,New Brunswick,NJ,New Jersey,55676,4108
893,Lenexa,KS,Kansas,55625,630
894,Hazleton,PA,Pennsylvania,55604,1592
895,Twin Falls,ID,Idaho,55556,1008
896,Brookhaven,GA,Georgia,55554,1847
897,Novato,CA,California,55516,780
898,Tigard,OR,Oregon,55514,1680
899,Highland,CA,California,55417,1141
900,Fountain Valley,CA,California,55357,2356
901,Dearborn Heights,MI,Michigan,55353,1820
902,Grapevine,TX,Texas,55281,667
903,Fond du Lac,WI,Wisconsin,55209,869
904,Hacienda Heights,CA,California,55188,1906
905,Ithaca,NY,New York,55137,2209
906,Apple Valley,MN,Minnesota,55135,1254
907,Chicopee,MA,Massachusetts,55126,929
908,Oak Lawn,IL,Illinois,55022,2478
909,Cathedral City,CA,California,55007,944
910,Delano,CA,California,54917,1448
911,Bentonville,AR,Arkansas,54909,627
912,Stonecrest,GA,Georgia,54903,566
913,Kettering,OH,Ohio,54855,1133
914,Colton,CA,California,54824,1362
915,Kingston,NY,New York,54791,1176
916,West Haven,CT,Connecticut,54620,1961
917,St. Cloud,FL,Florida,54579,1038
918,Normal,IL,Illinois,54469,1149
919,Berwyn,IL,Illinois,54391,5378
920,Milford,CT,Connecticut,54328,945
921,Aloha,OR,Oregon,54287,2851
922,Arroyo Grande,CA,California,54177,1168
923,Minnetonka,MN,Minnesota,54064,775
924,Rosemead,CA,California,54058,4043
925,Paramount,CA,California,53955,4405
926,Yucaipa,CA,California,53921,735
927,Brunswick,GA,Georgia,53914,367
928,Williamsport,PA,Pennsylvania,53861,1246
929,Elyria,OH,Ohio,53757,1009
930,Leesburg,VA,Virginia,53727,1673
931,Mount Prospect,IL,Illinois,53719,1934
932,Pinellas Park,FL,Florida,53637,1289
933,Bellevue,NE,Nebraska,53544,1247
934,West Sacramento,CA,California,53519,962
935,Apopka,FL,Florida,53447,613
936,Lewiston,ID,Idaho,53384,731
937,Grand Island,NE,Nebraska,53296,665
938,Palm Desert,CA,California,53275,767
939,Milford city ,CT,Connecticut,53195,937
940,Watertown,NY,New York,53163,1061
941,Little Elm,TX,Texas,53126,1151
942,Chambersburg,PA,Pennsylvania,53083,1178
943,Revere,MA,Massachusetts,53073,3592
944,Peabody,MA,Massachusetts,53070,1262
945,Wylie,TX,Texas,53067,928
946,Beaufort,SC,South Carolina,53051,212
947,Aspen Hill,MD,Maryland,53049,2134
948,DeSoto,TX,Texas,52988,945
949,Helena,MT,Montana,52936,760
950,Edina,MN,Minnesota,52857,1320
951,Wheaton,IL,Illinois,52745,1801
952,West New York,NJ,New Jersey,52723,20473
953,Hoboken,NJ,New Jersey,52677,16268
954,Lacey,WA,Washington,52592,1187
955,Summerville,SC,South Carolina,52549,1030
956,Oak Park,IL,Illinois,52381,4303
957,Maricopa,AZ,Arizona,52127,470
958,Lompoc,CA,California,52020,1423
959,Kentwood,MI,Michigan,51898,958
960,Levittown,PA,Pennsylvania,51818,1969
961,Sierra Vista,AZ,Arizona,51731,109
962,Levittown,NY,New York,51634,2926
963,Madison,AL,Alabama,51593,657
964,Smyrna,TN,Tennessee,51586,657
965,Glendora,CA,California,51544,1020
966,Burien,WA,Washington,51500,1980
967,Perth Amboy,NJ,New Jersey,51390,4255
968,Herriman,UT,Utah,51348,916
969,Farmington,NM,New Mexico,51309,497
970,New Bern,NC,North Carolina,51308,409
971,Placentia,CA,California,51233,2990
972,Hinesville,GA,Georgia,51206,707
973,Beaumont,CA,California,51063,650
974,Collierville,TN,Tennessee,51040,544
975,West Lafayette,IN,Indiana,50996,1449
976,Florissant,MO,Missouri,50952,1567
977,Hoffman Estates,IL,Illinois,50932,933
978,Queen Creek,AZ,Arizona,50890,606
979,Aliso Viejo,CA,California,50887,2839
980,Kannapolis,NC,North Carolina,50841,602
981,Methuen Town,MA,Massachusetts,50706,881
982,Sahuarita,AZ,Arizona,50616,382
983,Traverse City,MI,Michigan,50522,729
984,Severn,MD,Maryland,50496,1064
985,Catalina Foothills,AZ,Arizona,50454,465
986,Galveston,TX,Texas,50446,473
987,Country Club,FL,Florida,50431,4664
988,Cookeville,TN,Tennessee,50408,378
989,Mishawaka,IN,Indiana,50363,1101
990,Rowland Heights,CA,California,50347,1486
991,Plainfield,NJ,New Jersey,50317,3260
992,Bullhead City,AZ,Arizona,50309,265
993,Stillwater,OK,Oklahoma,50299,657
994,Forney,TX,Texas,50251,710
995,Wheaton,MD,Maryland,50229,2811
996,Azusa,CA,California,49974,1996
997,North Bethesda,MD,Maryland,49872,2171
998,Cerritos,CA,California,49859,2207
999,Ashburn,VA,Virginia,49848,1120
1000,Bloomsburg,PA,Pennsylvania,49840,1226
1001,Morehead City,NC,North Carolina,49760,504
1002,Coral Gables,FL,Florida,49700,1484
1003,Enid,OK,Oklahoma,49688,259
1004,Lakewood,OH,Ohio,49678,3460
1005,Oroville,CA,California,49513,578
1006,Wilson,NC,North Carolina,49483,613
1007,Lawrence,IN,Indiana,49462,945
1008,Portage,MI,Michigan,49445,591
1009,Minot,ND,North Dakota,49425,671
1010,Dunwoody,GA,Georgia,49356,1462
1011,Poway,CA,California,49323,487
1012,San Jacinto,CA,California,49215,738
1013,Troy,NY,New York,49154,1832
1014,Newark,CA,California,49149,1367
1015,Cuyahoga Falls,OH,Ohio,49106,734
1016,Downers Grove,IL,Illinois,49057,1304
1017,Bedford,TX,Texas,49049,1890
1018,Reedley,CA,California,49042,1818
1019,Dublin,OH,Ohio,49037,767
1020,Marana,AZ,Arizona,49030,156
1021,Cypress,CA,California,49006,2861
1022,Hollister,CA,California,48992,2140
1023,Murray,UT,Utah,48917,1532
1024,Roswell,NM,New Mexico,48889,617
1025,Pascagoula,MS,Mississippi,48869,544
1026,Tuckahoe,VA,Virginia,48799,921
1027,Ceres,CA,California,48706,2009
1028,St. Louis Park,MN,Minnesota,48662,1767
1029,Rio Grande City,TX,Texas,48610,493
1030,Draper,UT,Utah,48587,626
1031,Palm Springs,CA,California,48518,198
1032,Paducah,KY,Kentucky,48481,475
1033,Findlay,OH,Ohio,48469,810
1034,University,FL,Florida,48436,2954
1035,Bel Air South,MD,Maryland,48425,1193
1036,Antelope,CA,California,48398,2733
1037,Kyle,TX,Texas,48393,613
1038,Monroe,MI,Michigan,48317,834
1039,Lincoln,CA,California,48275,792
1040,Ocoee,FL,Florida,48263,1217
1041,Burleson,TX,Texas,48225,658
1042,La Mirada,CA,California,48183,2378
1043,Farmers Branch,TX,Texas,48158,1565
1044,East Lansing,MI,Michigan,48145,1384
1045,Uniontown,PA,Pennsylvania,48137,1838
1046,Jeffersonville,IN,Indiana,48126,544
1047,Winder,GA,Georgia,48125,507
1048,Wauwatosa,WI,Wisconsin,48118,1404
1049,Littleton,CO,Colorado,48065,1469
1050,Cumberland,MD,Maryland,47980,740
1051,Cedar Hill,TX,Texas,47930,517
1052,Carrollton,GA,Georgia,47920,471
1053,Rancho Santa Margarita,CA,California,47896,1434
1054,Beavercreek,OH,Ohio,47741,693
1055,Niagara Falls,NY,New York,47720,1308
1056,McLean,VA,Virginia,47682,742
1057,North Highlands,CA,California,47661,2088
1058,East Providence,RI,Rhode Island,47618,1383
1059,Florin,CA,California,47555,2109
1060,East Honolulu,HI,Hawaii,47540,797
1061,Chesterfield,MO,Missouri,47538,575
1062,Covina,CA,California,47450,2606
1063,Bothell,WA,Washington,47415,1342
1064,Glenview,IL,Illinois,47308,1302
1065,Mentor,OH,Ohio,47262,656
1066,Keller,TX,Texas,47213,987
1067,Danville,IL,Illinois,47059,654
1068,Spring Hill,TN,Tennessee,47042,630
1069,Roseville,MI,Michigan,47018,1845
1070,Elmhurst,IL,Illinois,46746,1759
1071,New Philadelphia,OH,Ohio,46698,818
1072,Sandusky,OH,Ohio,46655,981
1073,El Dorado Hills,CA,California,46593,371
1074,Salina,KS,Kansas,46550,698
1075,Euclid,OH,Ohio,46550,1687
1076,Kingman,AZ,Arizona,46524,318
1077,Everett,MA,Massachusetts,46451,5244
1078,Farmington,MO,Missouri,46331,808
1079,Weatherford,TX,Texas,46268,477
1080,Middletown,CT,Connecticut,46258,435
1081,Roseburg,OR,Oregon,46228,843
1082,Biloxi,MS,Mississippi,46212,415
1083,Leavenworth,KS,Kansas,46192,572
1084,Fort Pierce,FL,Florida,46103,751
1085,Winter Garden,FL,Florida,46051,1094
1086,Oro Valley,AZ,Arizona,46044,509
1087,Morgan Hill,CA,California,45952,1365
1088,Potomac,MD,Maryland,45940,705
1089,Pinehurst,NC,North Carolina,45935,384
1090,Danville,VA,Virginia,45890,361
1091,Rockwall,TX,Texas,45888,603
1092,Coachella,CA,California,45743,587
1093,Wake Forest,NC,North Carolina,45629,999
1094,Pearl City,HI,Hawaii,45605,1933
1095,Tupelo,MS,Mississippi,45466,229
1096,Attleboro,MA,Massachusetts,45237,652
1097,Pine Bluff,AR,Arkansas,45204,365
1098,Oakland Park,FL,Florida,45202,2318
1099,Marion,OH,Ohio,45181,1175
1100,Hilo,HI,Hawaii,45056,325
1101,Lufkin,TX,Texas,44867,395
1102,Altadena,CA,California,44850,2045
1103,Manitowoc,WI,Wisconsin,44770,707
1104,Lake Ridge,VA,Virginia,44716,1849
1105,Selma,CA,California,44703,1661
1106,Strongsville,OH,Ohio,44660,700
1107,Danville,CA,California,44510,950
1108,Quincy,IL,Illinois,44466,981
1109,Lancaster,OH,Ohio,44447,829
1110,Riverton,UT,Utah,44440,1363
1111,The Colony,TX,Texas,44438,1225
1112,Urbandale,IA,Iowa,44379,762
1113,Plainfield,IL,Illinois,44308,705
1114,Lombard,IL,Illinois,44303,1675
1115,Prescott,AZ,Arizona,44299,380
1116,North Lauderdale,FL,Florida,44262,3697
1117,Eureka,CA,California,44236,1098
1118,Hackensack,NJ,New Jersey,44188,4070
1119,Sayreville,NJ,New Jersey,44173,1077
1120,Altamonte Springs,FL,Florida,44143,1876
1121,Del Rio,TX,Texas,44121,676
1122,Cleveland Heights,OH,Ohio,43992,2097
1123,Bountiful,UT,Utah,43981,1286
1124,Desert Hot Springs,CA,California,43914,368
1125,Peachtree Corners,GA,Georgia,43905,1052
1126,Haltom City,TX,Texas,43874,1369
1127,Ormond Beach,FL,Florida,43759,510
1128,Cutler Bay,FL,Florida,43718,1707
1129,Trujillo Alto,PR,Puerto Rico,43703,2329
1130,Adrian,MI,Michigan,43689,994
1131,Goose Creek,SC,South Carolina,43665,409
1132,Moorhead,MN,Minnesota,43652,756
1133,Westfield,IN,Indiana,43649,554
1134,Concord,NH,New Hampshire,43627,263
1135,Annandale,VA,Virginia,43295,2129
1136,Rohnert Park,CA,California,43291,2386
1137,Brea,CA,California,43255,1373
1138,Klamath Falls,OR,Oregon,43246,419
1139,Salem,MA,Massachusetts,43226,2012
1140,Channelview,TX,Texas,43055,1148
1141,North Miami Beach,FL,Florida,43041,3429
1142,Whitney,NV,Nevada,42973,2471
1143,Freeport,NY,New York,42956,3622
1144,Centralia,WA,Washington,42922,904
1145,Gallatin,TN,Tennessee,42918,520
1146,Stevens Point,WI,Wisconsin,42837,581
1147,San Bruno,CA,California,42807,3019
1148,Burke,VA,Virginia,42806,1920
1149,Brentwood,TN,Tennessee,42783,401
1150,North Fort Myers,FL,Florida,42770,326
1151,Hicksville,NY,New York,42709,2427
1152,West Babylon,NY,New York,42665,2117
1153,Edmonds,WA,Washington,42605,1844
1154,Apache Junction,AZ,Arizona,42571,468
1155,Fairfield,OH,Ohio,42558,788
1156,Oakley,CA,California,42543,1035
1157,Hutchinson,KS,Kansas,42531,634
1158,Greenwood,SC,South Carolina,42429,553
1159,Richmond,IN,Indiana,42373,568
1160,Linden,NJ,New Jersey,42361,1530
1161,Puyallup,WA,Washington,42361,1157
1162,Huntsville,TX,Texas,42241,454
1163,Urbana,IL,Illinois,42214,1379
1164,Beverly,MA,Massachusetts,42174,1079
1165,Clovis,NM,New Mexico,42168,626
1166,Statesboro,GA,Georgia,42102,854
1167,Hobbs,NM,New Mexico,42095,572
1168,McMinnville,OR,Oregon,42062,1268
1169,Schertz,TX,Texas,42042,507
1170,Bell Gardens,CA,California,42012,6597
1171,Oviedo,FL,Florida,41860,1043
1172,Odenton,MD,Maryland,41846,1093
1173,Grove City,OH,Ohio,41820,940
1174,Campbell,CA,California,41793,2656
1175,Wentzville,MO,Missouri,41784,809
1176,Woonsocket,RI,Rhode Island,41751,2081
1177,La Quinta,CA,California,41748,457
1178,Weslaco,TX,Texas,41629,913
1179,Zanesville,OH,Ohio,41589,825
1180,Newnan,GA,Georgia,41581,831
1181,Shakopee,MN,Minnesota,41570,570
1182,Brighton,CO,Colorado,41554,757
1183,Catonsville,MD,Maryland,41547,1148
1184,Rancho Palos Verdes,CA,California,41530,1190
1185,Mableton,GA,Georgia,41487,778
1186,Coppell,TX,Texas,41421,1102
1187,Linton Hall,VA,Virginia,41386,1255
1188,Moline,IL,Illinois,41356,953
1189,Delaware,OH,Ohio,41283,825
1190,Westfield,MA,Massachusetts,41204,343
1191,Shelton,CT,Connecticut,41129,518
1192,Greenacres,FL,Florida,41117,2714
1193,Westerville,OH,Ohio,41103,1259
1194,Manassas,VA,Virginia,41085,1610
1195,Kearny,NJ,New Jersey,41058,1792
1196,Los Banos,CA,California,41036,1585
